Sales,Discount,Order_Year,Order_Month,Order_DayOfWeek,Order_Quarter,Is_EndOfYear,Delivery_Days,Ship Mode,Segment,City,Region,Sub-Category,State,Product ID,Customer ID,is_profitable
102.3,0.0,2017,7,0,3,0,1,First Class,Consumer,Concord,East,Furnishings,New Hampshire,FUR-FU-10004188,TS-21505,1
607.52,0.0,2017,12,4,4,1,4,Standard Class,Consumer,Rochester,Central,Tables,Minnesota,FUR-TA-10004915,CM-12190,1
10.332,0.6,2014,5,1,2,0,2,Second Class,Corporate,San Marcos,Central,Furnishings,Texas,FUR-FU-10003489,MC-17590,0
11.664,0.2,2017,4,6,2,0,3,First Class,Consumer,Greeley,West,Furnishings,Colorado,FUR-FU-10001025,SO-20335,1
56.96,0.0,2014,6,2,2,0,5,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10002878,BT-11440,1
353.568,0.2,2014,6,2,2,0,5,Standard Class,Consumer,New York City,East,Bookcases,New York,FUR-BO-10003272,BT-11440,0
13.96,0.0,2014,6,2,2,0,5,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10002191,BT-11440,1
399.672,0.2,2017,3,4,1,0,5,Standard Class,Corporate,Los Angeles,West,Tables,California,FUR-TA-10001520,BT-11395,0
30.56,0.6,2017,11,0,4,0,3,Second Class,Consumer,Dallas,Central,Furnishings,Texas,FUR-FU-10003878,LC-17050,0
481.176,0.4,2015,9,0,3,0,5,Standard Class,Corporate,New York City,East,Tables,New York,FUR-TA-10003569,AG-10525,0
177.45,0.5,2016,7,3,3,0,1,First Class,Consumer,Bethlehem,East,Bookcases,Pennsylvania,FUR-BO-10004409,OT-18730,0
130.98,0.5,2017,8,4,3,0,4,Standard Class,Consumer,Philadelphia,East,Bookcases,Pennsylvania,FUR-BO-10001798,SV-20365,0
139.58,0.0,2017,4,3,2,0,5,Standard Class,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10000397,HM-14980,1
4.712,0.2,2015,11,6,4,0,7,Standard Class,Corporate,Jacksonville,South,Furnishings,North Carolina,FUR-FU-10000023,NS-18640,1
194.352,0.2,2016,11,4,4,0,4,Standard Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10004698,MH-17455,1
97.424,0.2,2015,12,5,4,1,3,First Class,Corporate,Nashville,South,Chairs,Tennessee,FUR-CH-10004477,RR-19525,1
14.19,0.0,2014,9,5,3,0,0,Same Day,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10001918,RP-19390,1
723.92,0.2,2017,11,5,4,0,5,Standard Class,Consumer,Fort Lauderdale,South,Bookcases,Florida,FUR-BO-10003965,HZ-14950,0
21.968,0.6,2015,5,1,2,0,5,Standard Class,Consumer,Houston,Central,Furnishings,Texas,FUR-FU-10000175,JG-15160,0
94.2,0.0,2017,3,3,1,0,2,Second Class,Consumer,Lakewood,West,Furnishings,California,FUR-FU-10004973,AB-10165,1
182.352,0.2,2014,12,5,4,1,5,Second Class,Consumer,Cleveland,East,Furnishings,Ohio,FUR-FU-10004904,KB-16315,0
600.558,0.3,2017,2,3,1,0,5,Standard Class,Consumer,Decatur,Central,Chairs,Illinois,FUR-CH-10004063,JS-16030,0
7.692,0.6,2017,2,3,1,0,5,Standard Class,Consumer,Decatur,Central,Furnishings,Illinois,FUR-FU-10004270,JS-16030,0
517.405,0.3,2017,10,1,4,0,2,First Class,Consumer,Mansfield,Central,Tables,Texas,FUR-TA-10004607,PO-18850,0
300.904,0.2,2017,9,4,3,0,2,Second Class,Home Office,San Francisco,West,Tables,California,FUR-TA-10003473,CS-12400,1
31.168,0.2,2017,6,3,2,0,5,Standard Class,Corporate,Nashville,South,Furnishings,Tennessee,FUR-FU-10004351,TS-21205,1
120.96,0.4,2017,6,3,2,0,5,Standard Class,Corporate,Nashville,South,Tables,Tennessee,FUR-TA-10004152,TS-21205,0
172.764,0.1,2014,9,0,3,0,5,Standard Class,Home Office,New York City,East,Chairs,New York,FUR-CH-10004289,PP-18955,1
305.9745,0.15,2014,11,6,4,0,2,First Class,Corporate,Los Angeles,West,Bookcases,California,FUR-BO-10004015,JD-16150,1
626.352,0.2,2014,3,0,1,0,4,Standard Class,Consumer,San Diego,West,Tables,California,FUR-TA-10002958,EJ-14155,0
359.499,0.15,2015,12,3,4,1,4,Standard Class,Consumer,San Francisco,West,Bookcases,California,FUR-BO-10002213,PW-19240,0
6.984,0.6,2016,6,6,2,0,4,Second Class,Home Office,Houston,Central,Furnishings,Texas,FUR-FU-10001424,AW-10930,0
379.372,0.3,2016,6,6,2,0,4,Second Class,Home Office,Houston,Central,Chairs,Texas,FUR-CH-10000229,AW-10930,0
53.352,0.2,2015,12,6,4,1,4,Standard Class,Corporate,Murfreesboro,South,Furnishings,Tennessee,FUR-FU-10002030,SP-20860,1
131.104,0.2,2015,12,6,4,1,4,Standard Class,Corporate,Murfreesboro,South,Bookcases,Tennessee,FUR-BO-10002853,SP-20860,1
126.3,0.0,2017,6,1,2,0,2,Second Class,Corporate,Seattle,West,Furnishings,Washington,FUR-FU-10001290,PW-19030,1
11.032,0.2,2015,10,4,4,0,2,First Class,Consumer,Hillsboro,West,Furnishings,Oregon,FUR-FU-10000629,CK-12205,1
210.58,0.0,2017,2,3,1,0,5,Standard Class,Corporate,San Diego,West,Furnishings,California,FUR-FU-10000293,BO-11350,1
27.42,0.0,2016,7,4,3,0,4,Standard Class,Corporate,Columbia,East,Furnishings,Maryland,FUR-FU-10000794,MF-17665,1
83.136,0.2,2016,9,0,3,0,1,Same Day,Home Office,Louisville,West,Chairs,Colorado,FUR-CH-10002304,PO-19180,1
528.43,0.3,2016,7,5,3,0,1,First Class,Corporate,Huntsville,Central,Chairs,Texas,FUR-CH-10000665,EA-14035,0
287.976,0.2,2017,12,2,4,1,5,Standard Class,Corporate,New York City,East,Bookcases,New York,FUR-BO-10004015,BP-11095,1
1227.9984,0.32,2015,3,6,1,0,3,First Class,Corporate,Houston,Central,Bookcases,Texas,FUR-BO-10001811,CM-12715,0
1128.39,0.0,2016,9,3,3,0,5,Standard Class,Corporate,Twin Falls,West,Tables,Idaho,FUR-TA-10003473,JD-16150,1
698.352,0.2,2017,6,3,2,0,4,Standard Class,Consumer,Monroe,South,Chairs,North Carolina,FUR-CH-10000847,JE-15715,1
77.728,0.2,2017,6,3,2,0,4,Standard Class,Consumer,Monroe,South,Bookcases,North Carolina,FUR-BO-10000468,JE-15715,0
341.96,0.0,2016,11,3,4,0,2,First Class,Consumer,Oklahoma City,Central,Bookcases,Oklahoma,FUR-BO-10003966,AB-10015,1
40.48,0.0,2016,9,0,3,0,4,Standard Class,Corporate,Utica,East,Furnishings,New York,FUR-FU-10002813,MC-17590,1
266.352,0.2,2015,7,6,3,0,5,Standard Class,Corporate,Glendale,West,Chairs,Arizona,FUR-CH-10003199,CK-12760,1
39.96,0.0,2015,11,6,4,0,4,Standard Class,Home Office,Harrisonburg,South,Furnishings,Virginia,FUR-FU-10002759,DH-13675,1
159.84,0.2,2015,7,3,3,0,2,First Class,Corporate,Raleigh,South,Furnishings,North Carolina,FUR-FU-10000076,FA-14230,1
8.92,0.0,2015,9,4,3,0,7,Standard Class,Home Office,Paterson,East,Furnishings,New Jersey,FUR-FU-10002107,SN-20560,1
493.43,0.3,2014,9,5,3,0,3,First Class,Consumer,Chicago,Central,Bookcases,Illinois,FUR-BO-10004218,SB-20185,0
70.68,0.0,2017,12,4,4,1,5,Standard Class,Corporate,Seattle,West,Furnishings,Washington,FUR-FU-10000023,SH-19975,1
629.64,0.0,2017,12,4,4,1,6,Standard Class,Home Office,Stockton,West,Furnishings,California,FUR-FU-10003394,ML-17755,1
121.78,0.0,2016,9,4,3,0,2,First Class,Home Office,Columbus,South,Chairs,Georgia,FUR-CH-10001146,CR-12625,1
2676.672,0.2,2015,12,1,4,1,5,Standard Class,Home Office,San Diego,West,Chairs,California,FUR-CH-10003973,LC-16960,1
489.23,0.3,2014,8,1,3,0,7,Standard Class,Consumer,Texas City,Central,Tables,Texas,FUR-TA-10001307,GZ-14470,1
312.03,0.0,2016,8,0,3,0,7,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10004071,BD-11320,1
32.064,0.6,2016,5,1,2,0,4,Standard Class,Consumer,Decatur,Central,Furnishings,Illinois,FUR-FU-10001379,BP-11290,0
191.079,0.3,2016,5,1,2,0,4,Standard Class,Consumer,Decatur,Central,Chairs,Illinois,FUR-CH-10000422,BP-11290,0
177.68,0.0,2014,4,2,2,0,6,Standard Class,Corporate,Virginia Beach,South,Furnishings,Virginia,FUR-FU-10003192,AH-10690,1
11.568,0.2,2016,10,1,4,0,4,Standard Class,Corporate,Coral Gables,South,Furnishings,Florida,FUR-FU-10002885,AH-10690,1
626.1,0.5,2016,1,5,1,0,4,Standard Class,Consumer,Rockford,Central,Tables,Illinois,FUR-TA-10004256,DF-13135,0
609.98,0.3,2015,4,0,2,0,4,Standard Class,Consumer,Huntsville,Central,Tables,Texas,FUR-TA-10000688,FP-14320,0
211.372,0.3,2015,4,0,2,0,4,Standard Class,Consumer,Huntsville,Central,Tables,Texas,FUR-TA-10002530,FP-14320,0
99.95,0.0,2017,12,0,4,1,6,Standard Class,Corporate,Milwaukee,Central,Furnishings,Wisconsin,FUR-FU-10001057,HE-14800,1
16.74,0.0,2016,3,0,1,0,5,Standard Class,Corporate,Green Bay,Central,Furnishings,Wisconsin,FUR-FU-10003724,SP-20545,1
239.358,0.3,2017,10,1,4,0,6,Standard Class,Consumer,Aurora,Central,Chairs,Illinois,FUR-CH-10001545,SW-20245,0
934.956,0.4,2017,12,4,4,1,6,Standard Class,Consumer,Jackson,South,Tables,Tennessee,FUR-TA-10002903,JL-15130,0
155.456,0.2,2014,8,4,3,0,2,Second Class,Consumer,Jacksonville,South,Bookcases,Florida,FUR-BO-10000468,VG-21790,0
21.0,0.2,2017,12,0,4,1,3,First Class,Consumer,Hialeah,South,Furnishings,Florida,FUR-FU-10004963,JH-15430,1
853.93,0.3,2017,11,5,4,0,5,Standard Class,Consumer,Houston,Central,Chairs,Texas,FUR-CH-10002126,RO-19780,0
273.96,0.0,2016,11,5,4,0,2,First Class,Consumer,Virginia Beach,South,Furnishings,Virginia,FUR-FU-10004665,LW-17125,1
756.8,0.0,2016,11,5,4,0,2,First Class,Consumer,Virginia Beach,South,Furnishings,Virginia,FUR-FU-10003806,LW-17125,1
470.155,0.3,2016,11,3,4,0,4,Standard Class,Home Office,Philadelphia,East,Chairs,Pennsylvania,FUR-CH-10004886,JP-16135,0
271.764,0.1,2017,3,4,1,0,4,Standard Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10000665,MV-17485,1
344.981,0.15,2017,4,1,2,0,2,Second Class,Consumer,Los Angeles,West,Bookcases,California,FUR-BO-10004709,RL-19615,1
127.785,0.3,2017,11,3,4,0,3,First Class,Corporate,Dallas,Central,Tables,Texas,FUR-TA-10003008,JP-15460,0
159.04,0.6,2016,3,6,1,0,6,Standard Class,Consumer,Chicago,Central,Furnishings,Illinois,FUR-FU-10003773,LC-16870,0
145.98,0.5,2016,3,6,1,0,6,Standard Class,Consumer,Chicago,Central,Tables,Illinois,FUR-TA-10000849,LC-16870,0
77.952,0.2,2015,12,3,4,1,4,Standard Class,Consumer,Jacksonville,South,Furnishings,North Carolina,FUR-FU-10000222,JG-15115,1
9.68,0.0,2015,12,3,4,1,6,Standard Class,Corporate,Springfield,Central,Furnishings,Missouri,FUR-FU-10003026,HM-14860,1
1875.258,0.4,2017,10,0,4,0,5,Standard Class,Corporate,Columbia,South,Tables,Tennessee,FUR-TA-10001950,VP-21760,0
458.43,0.3,2017,5,5,2,0,4,Standard Class,Home Office,Philadelphia,East,Chairs,Pennsylvania,FUR-CH-10001482,MH-18115,0
5.82,0.0,2017,11,5,4,0,0,Same Day,Corporate,Milwaukee,Central,Furnishings,Wisconsin,FUR-FU-10000206,NB-18655,1
135.8,0.0,2016,2,6,1,0,1,First Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10001861,EA-14035,1
29.46,0.0,2014,12,1,4,1,2,Second Class,Consumer,Springfield,South,Furnishings,Virginia,FUR-FU-10002268,LE-16810,1
98.328,0.2,2016,8,0,3,0,1,First Class,Home Office,Fort Collins,West,Furnishings,Colorado,FUR-FU-10001979,TC-21475,1
117.882,0.1,2015,6,0,2,0,3,First Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10001482,SG-20470,1
37.74,0.0,2016,6,6,2,0,6,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10003976,VP-21760,1
14.82,0.0,2016,9,5,3,0,5,Standard Class,Consumer,Marlborough,East,Furnishings,Massachusetts,FUR-FU-10002597,PO-18865,1
191.82,0.0,2016,9,5,3,0,5,Standard Class,Consumer,Marlborough,East,Furnishings,Massachusetts,FUR-FU-10004864,PO-18865,1
283.56,0.0,2017,9,4,3,0,0,Same Day,Corporate,Seattle,West,Tables,Washington,FUR-TA-10002607,RW-19540,1
487.96,0.0,2017,6,3,2,0,4,Standard Class,Home Office,Detroit,Central,Chairs,Michigan,FUR-CH-10000454,RB-19465,1
73.915,0.5,2014,9,4,3,0,5,Standard Class,Corporate,Chandler,West,Tables,Arizona,FUR-TA-10004607,ND-18460,0
337.088,0.2,2014,9,6,3,0,5,Standard Class,Consumer,Hollywood,South,Furnishings,Florida,FUR-FU-10000277,XP-21865,1
2621.322,0.1,2015,11,0,4,0,2,First Class,Home Office,New York City,East,Chairs,New York,FUR-CH-10002073,ED-13885,1
74.76,0.0,2015,10,1,4,0,4,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10003424,SV-20785,1
364.776,0.2,2015,10,1,4,0,4,Standard Class,Consumer,Los Angeles,West,Tables,California,FUR-TA-10001086,SV-20785,1
1115.17,0.0,2016,6,1,2,0,4,Standard Class,Corporate,Seattle,West,Tables,Washington,FUR-TA-10004619,AR-10825,1
215.976,0.2,2016,9,4,3,0,3,Second Class,Consumer,Des Moines,West,Chairs,Washington,FUR-CH-10003061,BM-11140,0
11.352,0.2,2017,12,0,4,1,1,First Class,Corporate,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10001918,KE-16420,1
318.08,0.0,2016,2,1,1,0,7,Standard Class,Consumer,Henderson,South,Furnishings,Kentucky,FUR-FU-10003773,GW-14605,1
454.965,0.3,2016,9,0,3,0,4,Standard Class,Corporate,Houston,Central,Chairs,Texas,FUR-CH-10000513,LR-17035,0
482.94,0.5,2015,6,6,2,0,5,Second Class,Corporate,Troy,East,Bookcases,Ohio,FUR-BO-10001918,DW-13585,0
64.96,0.6,2015,11,5,4,0,5,Standard Class,Consumer,Houston,Central,Furnishings,Texas,FUR-FU-10000193,AB-10105,0
31.968,0.2,2017,1,3,1,0,5,Second Class,Consumer,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10002759,NS-18505,1
887.271,0.3,2017,1,3,1,0,5,Second Class,Consumer,Philadelphia,East,Chairs,Pennsylvania,FUR-CH-10000309,NS-18505,0
9.552,0.6,2016,8,3,3,0,2,Second Class,Home Office,Houston,Central,Furnishings,Texas,FUR-FU-10001940,MA-17560,0
5.344,0.6,2016,8,3,3,0,2,Second Class,Home Office,Houston,Central,Furnishings,Texas,FUR-FU-10000320,MA-17560,0
301.47,0.5,2016,3,3,1,0,2,Second Class,Consumer,Cleveland,East,Bookcases,Ohio,FUR-BO-10004357,DC-12850,0
27.46,0.0,2017,5,6,2,0,4,Standard Class,Corporate,Laurel,East,Furnishings,Maryland,FUR-FU-10001473,MD-17860,1
19.312,0.2,2016,8,0,3,0,2,Second Class,Consumer,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10004864,KM-16660,1
405.86,0.0,2016,12,3,4,1,4,Standard Class,Consumer,Eau Claire,Central,Bookcases,Wisconsin,FUR-BO-10003450,AG-10900,1
680.01,0.0,2016,12,3,4,1,4,Standard Class,Consumer,Eau Claire,Central,Chairs,Wisconsin,FUR-CH-10002335,AG-10900,1
31.96,0.0,2016,12,3,4,1,0,Same Day,Home Office,Oxnard,West,Furnishings,California,FUR-FU-10000448,LB-16795,1
51.75,0.0,2017,8,0,3,0,4,Standard Class,Consumer,Westminster,West,Furnishings,California,FUR-FU-10004848,JL-15505,1
207.184,0.2,2017,8,0,3,0,4,Standard Class,Consumer,Westminster,West,Chairs,California,FUR-CH-10002317,JL-15505,1
256.784,0.2,2014,5,5,2,0,5,Standard Class,Consumer,San Jose,West,Chairs,California,FUR-CH-10002320,GM-14680,1
120.98,0.0,2016,10,0,4,0,3,First Class,Consumer,Perth Amboy,East,Bookcases,New Jersey,FUR-BO-10001337,NR-18550,1
39.88,0.0,2014,12,0,4,1,7,Standard Class,Corporate,San Francisco,West,Furnishings,California,FUR-FU-10000397,DJ-13420,1
79.44,0.0,2014,12,0,4,1,7,Standard Class,Corporate,San Francisco,West,Furnishings,California,FUR-FU-10000758,DJ-13420,1
301.47,0.5,2015,8,6,3,0,4,Standard Class,Consumer,Philadelphia,East,Bookcases,Pennsylvania,FUR-BO-10000780,JW-15955,0
1504.52,0.0,2017,10,4,4,0,1,First Class,Consumer,Lafayette,South,Tables,Louisiana,FUR-TA-10003473,MH-18025,1
94.68,0.0,2016,9,4,3,0,4,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10001889,LR-16915,1
568.728,0.2,2016,9,4,3,0,4,Standard Class,Consumer,Los Angeles,West,Tables,California,FUR-TA-10001539,LR-16915,1
147.568,0.2,2017,2,5,1,0,3,First Class,Consumer,Columbus,East,Furnishings,Ohio,FUR-FU-10003601,MM-17260,0
119.833,0.15,2014,7,2,3,0,5,Standard Class,Home Office,San Francisco,West,Bookcases,California,FUR-BO-10004218,DS-13030,1
60.89,0.0,2014,2,1,1,0,4,Second Class,Consumer,Columbia,Central,Chairs,Missouri,FUR-CH-10001146,GA-14725,1
332.94,0.0,2014,2,1,1,0,4,Second Class,Consumer,Columbia,Central,Furnishings,Missouri,FUR-FU-10002298,GA-14725,1
215.976,0.2,2017,9,5,3,0,0,Same Day,Home Office,Seattle,West,Chairs,Washington,FUR-CH-10003061,SU-20665,0
389.97,0.0,2015,10,4,4,0,4,Standard Class,Consumer,Detroit,Central,Chairs,Michigan,FUR-CH-10000513,FM-14380,1
14.56,0.0,2014,2,5,1,0,1,First Class,Home Office,North Las Vegas,West,Furnishings,Nevada,FUR-FU-10002111,NM-18445,1
102.582,0.1,2015,9,4,3,0,0,Same Day,Consumer,Freeport,East,Chairs,New York,FUR-CH-10001545,CS-11950,1
10.02,0.0,2016,5,3,2,0,5,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10000320,HM-14860,1
398.972,0.3,2017,12,4,4,1,4,Standard Class,Consumer,Philadelphia,East,Chairs,Pennsylvania,FUR-CH-10003379,SC-20305,0
163.88,0.0,2016,9,1,3,0,4,Standard Class,Home Office,Seattle,West,Bookcases,Washington,FUR-BO-10002853,HJ-14875,1
392.94,0.0,2014,11,1,4,0,5,Standard Class,Corporate,Franklin,Central,Chairs,Wisconsin,FUR-CH-10001482,MK-17905,1
18.176,0.2,2015,11,5,4,0,3,First Class,Consumer,Monroe,South,Furnishings,North Carolina,FUR-FU-10000087,JH-15820,1
457.485,0.3,2017,6,0,2,0,7,Standard Class,Home Office,Dallas,Central,Tables,Texas,FUR-TA-10000688,DB-13270,0
1079.316,0.3,2017,11,3,4,0,3,First Class,Consumer,Philadelphia,East,Chairs,Pennsylvania,FUR-CH-10003981,TB-21625,0
115.96,0.5,2017,5,6,2,0,4,Standard Class,Corporate,Cleveland,East,Bookcases,Ohio,FUR-BO-10004709,AM-10360,0
56.686,0.3,2015,4,5,2,0,4,Second Class,Corporate,Mcallen,Central,Chairs,Texas,FUR-CH-10000225,MP-17965,0
163.764,0.1,2017,7,3,3,0,5,Standard Class,Corporate,New York City,East,Chairs,New York,FUR-CH-10002780,AR-10825,1
183.92,0.0,2017,7,3,3,0,5,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10000747,AR-10825,1
11.376,0.6,2016,11,4,4,0,4,Standard Class,Consumer,Houston,Central,Furnishings,Texas,FUR-FU-10002445,SM-20005,0
66.112,0.6,2016,11,4,4,0,4,Standard Class,Consumer,Houston,Central,Furnishings,Texas,FUR-FU-10000723,SM-20005,0
594.816,0.2,2017,9,5,3,0,6,Standard Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10003973,DB-13660,1
80.96,0.0,2017,9,3,3,0,3,First Class,Consumer,Edmonds,West,Furnishings,Washington,FUR-FU-10004053,PF-19225,1
314.352,0.2,2017,5,0,2,0,1,First Class,Consumer,Coral Springs,South,Bookcases,Florida,FUR-BO-10001798,AG-10900,0
455.97,0.4,2017,2,4,1,0,3,First Class,Home Office,Troy,East,Tables,Ohio,FUR-TA-10001086,CK-12325,0
30.144,0.2,2017,2,4,1,0,3,First Class,Home Office,Troy,East,Furnishings,Ohio,FUR-FU-10004973,CK-12325,1
899.43,0.3,2017,2,4,1,0,3,First Class,Home Office,Troy,East,Chairs,Ohio,FUR-CH-10003981,CK-12325,0
842.72,0.0,2016,12,3,4,1,6,Standard Class,Consumer,Moreno Valley,West,Furnishings,California,FUR-FU-10000277,DN-13690,1
41.96,0.0,2016,12,3,4,1,6,Standard Class,Consumer,Moreno Valley,West,Furnishings,California,FUR-FU-10001934,DN-13690,1
184.752,0.2,2016,9,4,3,0,4,Standard Class,Corporate,Seattle,West,Chairs,Washington,FUR-CH-10003396,DP-13105,0
520.464,0.3,2017,9,6,3,0,2,First Class,Consumer,Chicago,Central,Chairs,Illinois,FUR-CH-10003973,RO-19780,0
313.722,0.4,2016,1,0,1,0,3,Second Class,Corporate,New York City,East,Tables,New York,FUR-TA-10001095,JD-15895,0
45.98,0.0,2016,1,0,1,0,3,Second Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10000747,JD-15895,1
22.14,0.0,2017,3,1,1,0,4,Standard Class,Home Office,Seattle,West,Furnishings,Washington,FUR-FU-10002364,PS-18970,1
272.97,0.0,2017,11,1,4,0,2,Second Class,Corporate,Clinton,East,Chairs,Maryland,FUR-CH-10000422,KN-16390,1
41.568,0.2,2015,5,4,2,0,2,First Class,Corporate,Columbus,East,Furnishings,Ohio,FUR-FU-10002506,VP-21760,0
317.058,0.3,2015,5,4,2,0,2,First Class,Corporate,Columbus,East,Chairs,Ohio,FUR-CH-10000863,VP-21760,0
64.784,0.2,2014,12,1,4,1,4,Second Class,Consumer,Tampa,South,Chairs,Florida,FUR-CH-10004698,CC-12670,1
120.576,0.2,2017,8,6,3,0,4,Standard Class,Consumer,Mesa,West,Furnishings,Arizona,FUR-FU-10004973,SF-20200,1
582.336,0.2,2015,10,6,4,0,0,Same Day,Corporate,Denver,West,Chairs,Colorado,FUR-CH-10000422,DG-13300,0
631.782,0.1,2014,9,5,3,0,3,First Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10001394,MW-18220,1
801.568,0.2,2014,9,5,3,0,3,First Class,Consumer,New York City,East,Bookcases,New York,FUR-BO-10002213,MW-18220,0
4.272,0.2,2014,6,1,2,0,4,Standard Class,Consumer,Tucson,West,Furnishings,Arizona,FUR-FU-10001731,LP-17080,1
209.148,0.4,2016,8,4,3,0,5,Second Class,Consumer,New York City,East,Tables,New York,FUR-TA-10001095,NP-18700,0
12.07,0.0,2017,9,4,3,0,2,Second Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10004864,LC-17140,1
87.92,0.2,2017,12,6,4,1,3,First Class,Consumer,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10001475,WB-21850,1
2803.92,0.2,2015,1,1,1,0,2,First Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10002024,SC-20305,0
10.11,0.0,2015,10,6,4,0,4,Standard Class,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10002505,JC-15775,1
3785.292,0.1,2014,9,4,3,0,5,Second Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10002024,LW-17215,1
199.9,0.0,2014,11,3,4,0,4,Standard Class,Corporate,Buffalo,East,Furnishings,New York,FUR-FU-10003268,JO-15145,1
1212.96,0.3,2014,5,6,2,0,5,Standard Class,Corporate,Huntsville,Central,Chairs,Texas,FUR-CH-10000015,VW-21775,0
103.481,0.3,2015,8,4,3,0,4,Standard Class,Corporate,Dallas,Central,Tables,Texas,FUR-TA-10004607,BP-11185,0
477.3,0.0,2017,5,5,2,0,7,Standard Class,Consumer,Tulsa,Central,Furnishings,Oklahoma,FUR-FU-10003664,DN-13690,1
701.96,0.0,2017,11,5,4,0,5,Second Class,Corporate,Louisville,South,Chairs,Kentucky,FUR-CH-10001854,BS-11590,1
31.96,0.0,2016,11,5,4,0,4,Standard Class,Corporate,Seattle,West,Furnishings,Washington,FUR-FU-10000448,JM-15265,1
166.5,0.4,2017,11,6,4,0,5,Second Class,Consumer,New York City,East,Tables,New York,FUR-TA-10003469,CD-12280,0
128.124,0.1,2017,11,6,4,0,5,Second Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10004875,CD-12280,1
101.4,0.0,2017,11,6,4,0,5,Second Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10004245,CD-12280,1
51.56,0.6,2015,5,6,2,0,5,Second Class,Corporate,Chicago,Central,Furnishings,Illinois,FUR-FU-10002703,JM-15265,0
781.864,0.32,2016,12,4,4,1,2,Second Class,Corporate,Houston,Central,Bookcases,Texas,FUR-BO-10003893,MY-18295,0
673.344,0.3,2017,10,3,4,0,0,Same Day,Consumer,Wheeling,East,Tables,West Virginia,FUR-TA-10001932,NF-18385,0
1592.85,0.0,2016,1,6,1,0,5,Standard Class,Corporate,Broken Arrow,Central,Tables,Oklahoma,FUR-TA-10000617,BO-11350,1
26.94,0.0,2016,5,3,2,0,4,Standard Class,Consumer,Milwaukee,Central,Furnishings,Wisconsin,FUR-FU-10002088,CM-12235,1
32.04,0.0,2015,11,4,4,0,4,Standard Class,Consumer,San Francisco,West,Furnishings,California,FUR-FU-10001546,KW-16570,1
204.6664,0.32,2017,5,1,2,0,4,Second Class,Consumer,Dallas,Central,Bookcases,Texas,FUR-BO-10001811,KT-16480,0
199.9,0.0,2017,12,1,4,1,1,First Class,Home Office,Seattle,West,Furnishings,Washington,FUR-FU-10003268,PB-18805,1
427.644,0.1,2016,10,3,4,0,4,Standard Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10000553,BW-11200,1
8.856,0.6,2017,6,0,2,0,2,Second Class,Consumer,Chicago,Central,Furnishings,Illinois,FUR-FU-10002364,TS-21610,0
477.666,0.15,2016,9,6,3,0,2,First Class,Corporate,San Francisco,West,Bookcases,California,FUR-BO-10002613,AS-10045,1
191.968,0.2,2015,5,0,2,0,5,Second Class,Home Office,Phoenix,West,Chairs,Arizona,FUR-CH-10004540,PS-18970,1
369.1992,0.32,2015,8,3,3,0,4,Standard Class,Corporate,Houston,Central,Bookcases,Texas,FUR-BO-10003965,RP-19270,0
